 154    926 C   4 H  4 129.5 129.5   34.79      281    10   153    75    37     6    10 6449
 154    926 C   4 H  4 139.5 139.5   34.90      295    10   170    82    26     9     8 6449
 154    926 C   4 H  5   9.5   9.5   35.10      227    10   116    60    37     4    10 6450
 154    926 C   4 H  5  19.5  19.5   35.19      187    10   105    51    18     4     9 6450
 154    926 C   4 H  5  29.5  29.5   35.29      187    10   109    60    12     1     5 6450
 154    926 C   4 H  5  39.5  39.5   35.40      184    10   105    44    18     7    10 6450
 154    926 C   4 H  5  49.5  49.5   35.49      219    10   119    64    20     6    10 6450
 154    926 C   4 H  5  59.5  59.5   35.60      246    10   139    72    17     8    10 6450
 154    926 C   4 H  5  69.5  69.5   35.69      275    10   158    84    25     4     4 6450
 154    926 C   4 H  5  79.5  79.5   35.79      286    10   172    66    35     7     6 6450
 154    926 C   4 H  5  89.5  89.5   35.90      272    10   151    81    24     5    11 6450
 154    926 C   4 H  5  99.5  99.5   35.99      273    10   145    79    33     7     9 6450
